,Route,ID,Avg Stars,Grade,Length,Area Latitude,Area Longitude,StarRatings,SuggestedRatings,OnToDoLists,Ticks,Log StarRatings,Log Ticks,Log Avg Stars,Log Length,Log Grade,Log OnToDoLists,Sqrt StarRatings,Sqrt Ticks,Sqrt Avg Stars,Sqrt Length,Sqrt Grade
101,Split Arete,111728223,2.0,3.0,14.0,37.32287,-118.5802,1,1,2,0,0.30102999566398114,0.0,0.47712125471966244,1.1760912590556811,0.6989700043360187,0.47712125471966244,1.0,0.0,1.4142135623730951,3.7416573867739413,2.0
102,Green Face,114054355,2.0,3.0,15.0,37.31829000000001,-118.5863,1,1,0,0,0.30102999566398114,0.0,0.47712125471966244,1.2041199826559246,0.6989700043360187,0.0,1.0,0.0,1.4142135623730951,3.872983346207417,2.0
103,HooHaw,115394209,2.5,3.0,14.0,37.33501,-118.55503,2,1,7,2,0.47712125471966244,0.47712125471966244,0.5440680443502756,1.1760912590556811,0.6989700043360187,0.9030899869919434,1.4142135623730951,1.4142135623730951,1.5811388300841898,3.7416573867739413,2.0
104,Big Dave's Big Find,106916321,1.5,3.25,15.0,37.3276,-118.5757,2,2,3,2,0.47712125471966244,0.47712125471966244,0.3979400086720376,1.2041199826559246,0.7201593034059568,0.6020599913279623,1.4142135623730951,1.4142135623730951,1.224744871391589,3.872983346207417,2.0615528128088303
105,Cuban Roll,106568885,3.5,3.25,20.0,37.31742,-118.5743,12,6,20,11,1.1139433523068367,1.0791812460476247,0.6532125137753436,1.322219294733919,0.7201593034059568,1.322219294733919,3.4641016151377544,3.3166247903554,1.8708286933869707,4.47213595499958,2.0615528128088303
106,Charlie Brown,111712253,1.5,3.25,10.0,37.32283,-118.57926,4,3,0,3,0.6989700043360187,0.6020599913279623,0.3979400086720376,1.041392685158225,0.7201593034059568,0.0,2.0,1.7320508075688772,1.224744871391589,3.1622776601683795,2.0615528128088303
107,West Corner,105969025,2.2,3.5,12.0,37.32837,-118.57479,13,4,13,15,1.1461280356782377,1.2041199826559246,0.5051499783199059,1.1139433523068367,0.7403626894942438,1.1461280356782377,3.605551275463989,3.872983346207417,1.4832396974191326,3.4641016151377544,2.1213203435596424
108,Grovel Roof,106909066,2.6,3.5,15.0,37.32987,-118.57783,8,3,15,10,0.9542425094393249,1.041392685158225,0.5563025007672872,1.2041199826559246,0.7403626894942438,1.2041199826559246,2.8284271247461903,3.1622776601683795,1.61245154965971,3.872983346207417,2.1213203435596424
109,Follow The Pollen Path,109665927,2.3,3.75,15.0,37.3383,-118.5721,6,1,8,8,0.8450980400142567,0.9542425094393249,0.5185139398778874,1.2041199826559246,0.7596678446896304,0.9542425094393249,2.449489742783178,2.8284271247461903,1.51657508881031,3.872983346207417,2.179449471770337
110,Buttermilk Stem SDS,109519160,3.4,3.75,15.0,37.32906,-118.5768,40,15,77,71,1.6127838567197355,1.8573324964312683,0.6434526764861874,1.2041199826559246,0.7596678446896304,1.8920946026904801,6.324555320336759,8.426149773176359,1.8439088914585775,3.872983346207417,2.179449471770337
111,Grommit,106381955,3.7,4.0,15.0,37.3388,-118.5776,18,8,44,15,1.2787536009528289,1.2041199826559246,0.6720978579357174,1.2041199826559246,0.7781512503836435,1.6532125137753435,4.242640687119285,3.872983346207417,1.9235384061671346,3.872983346207417,2.23606797749979
112,"No Sense, No Reason",111730042,2.8,4.0,13.0,37.32508,-118.58025,6,2,13,7,0.8450980400142567,0.9030899869919434,0.57978359661681,1.1461280356782377,0.7781512503836435,1.1461280356782377,2.449489742783178,2.6457513110645907,1.6733200530681511,3.605551275463989,2.23606797749979
113,Beekeeping for Profit & Pleasure,106408152,3.1,4.0,25.0,37.3383,-118.5721,14,3,30,16,1.1760912590556811,1.2304489213782739,0.6127838567197355,1.414973347970818,0.7781512503836435,1.4913616938342726,3.7416573867739413,4.0,1.760681686165901,5.0,2.23606797749979
114,Jedi Mind Tricks,106464345,3.9,4.0,25.0,37.3366,-118.5703,121,45,546,160,2.086359830674748,2.2068258760318495,0.6901960800285136,1.414973347970818,0.7781512503836435,2.7379873263334304,11.0,12.649110640673518,1.9748417658131499,5.0,2.23606797749979
115,Slipstream,111728208,1.7,4.0,10.0,37.32837,-118.57479,3,1,1,2,0.6020599913279623,0.47712125471966244,0.4313637641589873,1.041392685158225,0.7781512503836435,0.30102999566398114,1.7320508075688772,1.4142135623730951,1.3038404810405297,3.1622776601683795,2.23606797749979
116,East Face Sit,114263540,2.7,4.0,35.0,37.32888,-118.57484,3,2,2,2,0.6020599913279623,0.47712125471966244,0.568201724066995,1.556302500767287,0.7781512503836435,0.47712125471966244,1.7320508075688772,1.4142135623730951,1.6431676725154984,5.916079783099616,2.23606797749979
117,Dripper,115681919,3.0,4.0,25.0,37.32888,-118.57484,2,1,1,1,0.47712125471966244,0.30102999566398114,0.6020599913279623,1.414973347970818,0.7781512503836435,0.30102999566398114,1.4142135623730951,1.0,1.7320508075688772,5.0,2.23606797749979
118,Problem B SDS,108934821,1.0,4.0,10.0,37.32873,-118.57534,2,1,1,5,0.47712125471966244,0.7781512503836435,0.30102999566398114,1.041392685158225,0.7781512503836435,0.30102999566398114,1.4142135623730951,2.23606797749979,1.0,3.1622776601683795,2.23606797749979
119,Problem B,107987397,1.6,4.0,18.0,37.3282,-118.5761,5,2,3,7,0.7781512503836435,0.9030899869919434,0.4149733479708179,1.2787536009528289,0.7781512503836435,0.6020599913279623,2.23606797749979,2.6457513110645907,1.2649110640673518,4.242640687119285,2.23606797749979
120,Hager Face,106095854,2.3,4.0,15.0,37.33014,-118.57777,6,1,7,7,0.8450980400142567,0.9030899869919434,0.5185139398778874,1.2041199826559246,0.7781512503836435,0.9030899869919434,2.449489742783178,2.6457513110645907,1.51657508881031,3.872983346207417,2.23606797749979
121,Unnamed V4,1073709864,1.5,4.0,8.0,37.33001,-118.57811,2,1,2,2,0.47712125471966244,0.47712125471966244,0.3979400086720376,0.9542425094393249,0.7781512503836435,0.47712125471966244,1.4142135623730951,1.4142135623730951,1.224744871391589,2.8284271247461903,2.23606797749979
122,Nan Bread,108637144,3.3,4.0,15.0,37.33022,-118.57882,11,5,27,10,1.0791812460476247,1.041392685158225,0.6334684555795864,1.2041199826559246,0.7781512503836435,1.447158031342219,3.3166247903554,3.1622776601683795,1.816590212458495,3.872983346207417,2.23606797749979
123,Wimberries,107024502,2.7,4.0,15.0,37.329,-118.5773,22,8,9,26,1.3617278360175928,1.4313637641589871,0.568201724066995,1.2041199826559246,0.7781512503836435,1.0,4.69041575982343,5.0990195135927845,1.6431676725154984,3.872983346207417,2.23606797749979
124,Problem D SDS,108048884,1.0,4.0,12.0,37.329,-118.5773,1,1,2,3,0.30102999566398114,0.6020599913279623,0.30102999566398114,1.1139433523068367,0.7781512503836435,0.47712125471966244,1.0,1.7320508075688772,1.0,3.4641016151377544,2.23606797749979
125,Unnamed (Brian's Finish),106130703,2.3,4.0,15.0,37.32906,-118.5768,12,5,3,14,1.1139433523068367,1.1760912590556811,0.5185139398778874,1.2041199826559246,0.7781512503836435,0.6020599913279623,3.4641016151377544,3.7416573867739413,1.51657508881031,3.872983346207417,2.23606797749979
126,Unnamed V4,1064427444,2.4,4.0,15.0,37.32993,-118.57853,22,6,7,42,1.3617278360175928,1.6334684555795864,0.531478917042255,1.2041199826559246,0.7781512503836435,0.9030899869919434,4.69041575982343,6.48074069840786,1.5491933384829668,3.872983346207417,2.23606797749979
127,Green Hornet,106737211,3.9,4.0,18.0,37.3185,-118.5781,38,18,95,45,1.591064607026499,1.6627578316815739,0.6901960800285136,1.2787536009528289,0.7781512503836435,1.9822712330395682,6.164414002968976,6.708203932499369,1.9748417658131499,4.242640687119285,2.23606797749979
128,The Form,111711869,2.0,4.0,20.0,37.33673,-118.57572,1,1,0,0,0.30102999566398114,0.0,0.47712125471966244,1.322219294733919,0.7781512503836435,0.0,1.0,0.0,1.4142135623730951,4.47213595499958,2.23606797749979
129,The Roof,111711939,1.0,4.0,17.0,37.33673,-118.57572,1,1,0,0,0.30102999566398114,0.0,0.30102999566398114,1.2552725051033058,0.7781512503836435,0.0,1.0,0.0,1.0,4.123105625617661,2.23606797749979
130,"Harder, Browner",111712307,1.3,4.0,11.0,37.32283,-118.57926,3,2,0,3,0.6020599913279623,0.6020599913279623,0.3617278360175928,1.0791812460476247,0.7781512503836435,0.0,1.7320508075688772,1.7320508075688772,1.140175425099138,3.3166247903554,2.23606797749979
131,Boneyard Dyno,111715402,1.0,4.0,13.0,37.32143,-118.58055,1,1,1,0,0.30102999566398114,0.0,0.30102999566398114,1.1461280356782377,0.7781512503836435,0.30102999566398114,1.0,0.0,1.0,3.605551275463989,2.23606797749979
132,Unknown,114054366,2.0,4.0,10.0,37.31858,-118.58555,1,1,2,0,0.30102999566398114,0.0,0.47712125471966244,1.041392685158225,0.7781512503836435,0.47712125471966244,1.0,0.0,1.4142135623730951,3.1622776601683795,2.23606797749979
133,Burger Barn Boogie,116182012,2.0,4.25,25.0,37.32878,-118.57687,1,1,0,0,0.30102999566398114,0.0,0.47712125471966244,1.414973347970818,0.7958800173440752,0.0,1.0,0.0,1.4142135623730951,5.0,2.29128784747792
134,Macabre Proposition,111715447,2.0,4.25,15.0,37.32143,-118.58055,1,1,0,0,0.30102999566398114,0.0,0.47712125471966244,1.2041199826559246,0.7958800173440752,0.0,1.0,0.0,1.4142135623730951,3.872983346207417,2.29128784747792
135,Checkerboard Crack,106705993,1.8,5.0,14.0,37.32544,-118.58067,4,4,1,6,0.6989700043360187,0.8450980400142567,0.44715803134221915,1.1760912590556811,0.8450980400142567,0.30102999566398114,2.0,2.449489742783178,1.3416407864998738,3.7416573867739413,2.449489742783178
136,Knight,111729996,2.0,5.0,15.0,37.32544,-118.57988,1,1,2,0,0.30102999566398114,0.0,0.47712125471966244,1.2041199826559246,0.8450980400142567,0.47712125471966244,1.0,0.0,1.4142135623730951,3.872983346207417,2.449489742783178
137,The Beekeeper's Apprentice,108473024,3.1,5.0,25.0,37.3383,-118.5721,7,3,20,7,0.9030899869919434,0.9030899869919434,0.6127838567197355,1.414973347970818,0.8450980400142567,1.322219294733919,2.6457513110645907,2.6457513110645907,1.760681686165901,5.0,2.449489742783178
138,Suspended in Silence,106645675,3.8,5.25,40.0,37.3377,-118.5701,61,26,104,57,1.7923916894982537,1.7634279935629371,0.6812412373755872,1.6127838567197355,0.8603380065709936,2.021189299069938,7.810249675906654,7.54983443527075,1.9493588689617927,6.324555320336759,2.5
139,Gazelle,112432529,2.3,5.0,15.0,37.3377,-118.5701,7,1,3,9,0.9030899869919434,1.0,0.5185139398778874,1.2041199826559246,0.8450980400142567,0.6020599913279623,2.6457513110645907,3.0,1.51657508881031,3.872983346207417,2.449489742783178
140,Go Granny Go,105879221,2.9,5.0,15.0,37.32837,-118.57479,128,47,172,172,2.110589710299249,2.2380461031287955,0.5910646070264991,1.2041199826559246,0.8450980400142567,2.2380461031287955,11.313708498984761,13.114877048604,1.70293863659264,3.872983346207417,2.449489742783178
141,Go Granny Go  Right Finish (V5),1066626505,3.0,5.0,10.0,37.32837,-118.57479,56,16,62,79,1.7558748556724912,1.9030899869919433,0.6020599913279623,1.041392685158225,0.8450980400142567,1.7993405494535815,7.483314773547883,8.888194417315589,1.7320508075688772,3.1622776601683795,2.449489742783178
142,Transporter Room,107956650,2.7,5.0,45.0,37.32817,-118.57477,3,1,3,2,0.6020599913279623,0.47712125471966244,0.568201724066995,1.6627578316815739,0.8450980400142567,0.6020599913279623,1.7320508075688772,1.4142135623730951,1.6431676725154984,6.708203932499369,2.449489742783178
143,"Gleaming the Cube, High Start",108512652,2.6,5.0,15.0,37.32863,-118.57634,15,8,10,30,1.2041199826559246,1.4913616938342726,0.5563025007672872,1.2041199826559246,0.8450980400142567,1.041392685158225,3.872983346207417,5.477225575051661,1.61245154965971,3.872983346207417,2.449489742783178
144,Pain Grain (Stand),114007601,3.3,5.0,12.0,37.32863,-118.57634,9,3,25,14,1.0,1.1760912590556811,0.6334684555795864,1.1139433523068367,0.8450980400142567,1.414973347970818,3.0,3.7416573867739413,1.816590212458495,3.4641016151377544,2.449489742783178
145,2D,1140250392,2.0,5.0,15.0,37.32863,-118.57634,1,1,0,1,0.30102999566398114,0.30102999566398114,0.47712125471966244,1.2041199826559246,0.8450980400142567,0.0,1.0,1.0,1.4142135623730951,3.872983346207417,2.449489742783178
146,Marsha's Scoop (AKA Marsha's Nipple),107916151,3.5,5.0,10.0,37.3282,-118.5762,2,1,8,2,0.47712125471966244,0.47712125471966244,0.6532125137753436,1.041392685158225,0.8450980400142567,0.9542425094393249,1.4142135623730951,1.4142135623730951,1.8708286933869707,3.1622776601683795,2.449489742783178
147,Gutter Ball,115681956,2.0,5.0,20.0,37.32959,-118.5772,1,1,0,0,0.30102999566398114,0.0,0.47712125471966244,1.322219294733919,0.8450980400142567,0.0,1.0,0.0,1.4142135623730951,4.47213595499958,2.449489742783178
148,Leary/Bard Arete,106351951,3.8,5.0,18.0,37.32909,-118.57791,73,15,103,98,1.8692317197309762,1.9956351945975497,0.6812412373755872,1.2787536009528289,0.8450980400142567,2.0170333392987803,8.54400374531753,9.899494936611665,1.9493588689617927,4.242640687119285,2.449489742783178
149,Leary-Bard Left,108000535,3.3,5.0,15.0,37.32909,-118.57791,10,4,10,8,1.041392685158225,0.9542425094393249,0.6334684555795864,1.2041199826559246,0.8450980400142567,1.041392685158225,3.1622776601683795,2.8284271247461903,1.816590212458495,3.872983346207417,2.449489742783178
150,Early Exit,106916326,3.7,5.0,15.0,37.3276,-118.5757,3,2,21,3,0.6020599913279623,0.6020599913279623,0.6720978579357174,1.2041199826559246,0.8450980400142567,1.3424226808222062,1.7320508075688772,1.7320508075688772,1.9235384061671346,3.872983346207417,2.449489742783178
151,Bachar Problem Right/ Golden Boy,106965066,2.7,5.0,15.0,37.32889,-118.57441,24,10,10,26,1.3979400086720375,1.4313637641589871,0.568201724066995,1.2041199826559246,0.8450980400142567,1.041392685158225,4.898979485566356,5.0990195135927845,1.6431676725154984,3.872983346207417,2.449489742783178
152,Xenolith Dyno-soar,111711826,2.0,5.0,12.0,37.33673,-118.57572,1,1,0,0,0.30102999566398114,0.0,0.47712125471966244,1.1139433523068367,0.8450980400142567,0.0,1.0,0.0,1.4142135623730951,3.4641016151377544,2.449489742783178
153,Pig Pen,111712325,2.0,5.0,12.0,37.32283,-118.57926,2,2,0,1,0.47712125471966244,0.30102999566398114,0.47712125471966244,1.1139433523068367,0.8450980400142567,0.0,1.4142135623730951,1.0,1.4142135623730951,3.4641016151377544,2.449489742783178
154,The Glass Face,114054440,3.0,5.25,20.0,37.31538,-118.5724,1,1,6,0,0.30102999566398114,0.0,0.6020599913279623,1.322219294733919,0.8603380065709936,0.8450980400142567,1.0,0.0,1.7320508075688772,4.47213595499958,2.5
155,Lubricated Baby Boomers,115394099,3.0,5.0,14.0,37.33501,-118.55503,2,1,6,2,0.47712125471966244,0.47712125471966244,0.6020599913279623,1.1760912590556811,0.8450980400142567,0.8450980400142567,1.4142135623730951,1.4142135623730951,1.7320508075688772,3.7416573867739413,2.449489742783178
156,Bachar Problem Left,106965059,3.0,5.25,15.0,37.32889,-118.57441,21,10,18,19,1.3424226808222062,1.301029995663981,0.6020599913279623,1.2041199826559246,0.8603380065709936,1.2787536009528289,4.58257569495584,4.358898943540674,1.7320508075688772,3.872983346207417,2.5
157,The Golden Rule,114260637,2.0,5.5,34.0,37.33559,-118.57679,1,1,1,0,0.30102999566398114,0.0,0.47712125471966244,1.5440680443502754,0.8750612633916999,0.30102999566398114,1.0,0.0,1.4142135623730951,5.830951894845301,2.5495097567963922
158,Bowling Pin Sit,107419834,3.4,5.75,15.0,37.32959,-118.5772,86,41,99,114,1.9395192526186182,2.0606978403536114,0.6434526764861874,1.2041199826559246,0.8893017025063101,2.0,9.273618495495704,10.677078252031311,1.8439088914585775,3.872983346207417,2.598076211353316
159,Howard Carter SDS,106137389,2.3,5.75,15.0,37.329,-118.5773,24,9,9,33,1.3979400086720375,1.5314789170422551,0.5185139398778874,1.2041199826559246,0.8893017025063101,1.0,4.898979485566356,5.744562646538029,1.51657508881031,3.872983346207417,2.598076211353316
160,Secrets of the Beehive,106616292,3.9,6.0,25.0,37.33711,-118.5759,11,9,35,7,1.0791812460476247,0.9030899869919434,0.6901960800285136,1.414973347970818,0.9030899869919434,1.556302500767287,3.3166247903554,2.6457513110645907,1.9748417658131499,5.0,2.6457513110645907
161,Seven Spanish Angels (aka The Ruckus),106070976,3.9,6.0,14.0,37.3388,-118.5776,170,63,511,231,2.2329961103921536,2.3654879848908994,0.6901960800285136,1.1760912590556811,0.9030899869919434,2.7092699609758304,13.038404810405298,15.198684153570664,1.9748417658131499,3.7416573867739413,2.6457513110645907
162,Kings and Castles,111744241,2.5,6.0,10.0,37.32547,-118.57997,2,2,0,1,0.47712125471966244,0.30102999566398114,0.5440680443502756,1.041392685158225,0.9030899869919434,0.0,1.4142135623730951,1.0,1.5811388300841898,3.1622776601683795,2.6457513110645907
163,The Beekeeper,106408175,3.8,6.25,40.0,37.3383,-118.5721,11,7,27,10,1.0791812460476247,1.041392685158225,0.6812412373755872,1.6127838567197355,0.9164539485499249,1.447158031342219,3.3166247903554,3.1622776601683795,1.9493588689617927,6.324555320336759,2.692582403567252
164,Drone Militia,106656303,3.8,6.0,30.0,37.3377,-118.5701,26,13,54,23,1.4313637641589871,1.380211241711606,0.6812412373755872,1.4913616938342726,0.9030899869919434,1.7403626894942439,5.0990195135927845,4.795831523312719,1.9493588689617927,5.477225575051661,2.6457513110645907
165,Problem C,110416001,2.0,6.0,12.0,37.33004,-118.57901,1,1,1,0,0.30102999566398114,0.0,0.47712125471966244,1.1139433523068367,0.9030899869919434,0.30102999566398114,1.0,0.0,1.4142135623730951,3.4641016151377544,2.6457513110645907
166,Bard Route,116066884,3.0,6.0,12.0,37.33004,-118.57901,1,1,2,1,0.30102999566398114,0.30102999566398114,0.6020599913279623,1.1139433523068367,0.9030899869919434,0.47712125471966244,1.0,1.0,1.7320508075688772,3.4641016151377544,2.6457513110645907
167,Change of Heart,106352593,3.6,6.0,35.0,37.32888,-118.57484,39,20,100,37,1.6020599913279623,1.57978359661681,0.662757831681574,1.556302500767287,0.9030899869919434,2.0043213737826426,6.244997998398398,6.082762530298219,1.8973665961010275,5.916079783099616,2.6457513110645907
168,Pope's Prow,105908245,3.9,6.0,15.0,37.32909,-118.57492,42,14,167,62,1.6334684555795864,1.7993405494535815,0.6901960800285136,1.2041199826559246,0.9030899869919434,2.2253092817258624,6.48074069840786,7.874007874011811,1.9748417658131499,3.872983346207417,2.6457513110645907
169,Green Wall Center,106375359,3.4,6.0,18.0,37.32873,-118.57534,100,40,211,179,2.0043213737826426,2.255272505103306,0.6434526764861874,1.2787536009528289,0.9030899869919434,2.326335860928751,10.0,13.379088160259652,1.8439088914585775,4.242640687119285,2.6457513110645907
170,"Rib, No Rib SDS",114039712,2.5,6.0,12.0,37.33,-118.5782,2,2,0,2,0.47712125471966244,0.47712125471966244,0.5440680443502756,1.1139433523068367,0.9030899869919434,0.0,1.4142135623730951,1.4142135623730951,1.5811388300841898,3.4641016151377544,2.6457513110645907
171,Saigon,106022301,3.9,6.0,22.0,37.32944000000001,-118.57548,82,41,294,102,1.919078092376074,2.012837224705172,0.6901960800285136,1.3617278360175928,0.9030899869919434,2.469822015978163,9.055385138137417,10.099504938362077,1.9748417658131499,4.69041575982343,2.6457513110645907
172,Flyboy,106050280,3.1,6.0,18.0,37.33057,-118.57834,20,11,128,22,1.322219294733919,1.3617278360175928,0.6127838567197355,1.2787536009528289,0.9030899869919434,2.110589710299249,4.47213595499958,4.69041575982343,1.760681686165901,4.242640687119285,2.6457513110645907
